observation_id,obs_match,partner_id,par_match,From Dataset,no_partner_ids
320155259,No,320154948,No,No,
320315117,No,320314946,No,Yes,
320355628,Yes,320355629,No,Yes,
320355629,No,320355628,Yes,No,
320361598,No,317929233,No,No,
320451874,Yes,340041735,No,Yes,
320452447,Yes,340041596,No,Yes,
320473686,No,267961237,Yes,No,
320474043,No,320488148,No,No,
320482129,No,345067440,No,No,
320488148,No,320474043,No,No,
320533984,No,318774160,No,No,
320625907,No,320068040,Yes,Yes,
320650426,No,320651047,No,No,
320651047,No,320650426,No,No,
320692006,No,320692009,No,No,
320692009,No,320692006,No,No,
320697946,No,320697950,No,No,
320697950,No,320697946,No,No,
320758896,No,320758981,No,No,
320758981,No,320758896,No,No,
320808882,No,320809026,Yes,No,
320809026,Yes,320808882,No,Yes,
320857560,No,320859852,No,No,
320859852,No,320857560,No,No,
320883508,No,320883689,No,No,
320883689,No,320883508,No,No,
320905632,Yes,321123110,No,Yes,
320925992,No,320926001,Yes,Yes,
320926001,Yes,320925992,No,Yes,
320935575,Yes,321753223,No,Yes,
320937596,Yes,320938061,Yes,Yes,
320938061,Yes,320937596,Yes,Yes,
320938285,Yes,320938952,No,Yes,
320938523,No,320905632,Yes,No,
320940762,Yes,320940763,No,Yes,
320940763,No,320940762,Yes,No,
320943187,Yes,147836387,Yes,Yes,
320957715,No,337089890,Yes,Yes,
321066990,No,321066991,Yes,No,
321066991,Yes,321066990,No,Yes,
321075574,Yes,321089818,Yes,Yes,
321089818,Yes,321075574,Yes,Yes,
321123110,No,320905632,Yes,Yes,
321182938,Yes,340041342,No,Yes,
321183003,Yes,321183228,No,Yes,
321183228,No,321183003,Yes,No,
321238356,No,321238359,No,No,
321238359,No,321238356,No,No,
321285881,No,321286087,Yes,No,
321286087,Yes,321285881,No,Yes,
321305353,No,321543346,No,Yes,
321389781,Yes,321389820,No,Yes,
321389820,No,321389781,Yes,Yes,
321516456,Yes,321654262,No,Yes,
321543346,No,321305353,No,Yes,
321619115,No,340041049,No,No,
321634097,No,315341282,Yes,Yes,
321654262,No,321516456,Yes,No,
321662781,Yes,321672268,No,Yes,
321672268,No,321662781,Yes,Yes,
321706459,No,321706498,No,Yes,
321706498,No,321706459,No,No,
321717690,No,321718709,Yes,No,
321718709,Yes,321717690,No,Yes,
321753223,No,320935575,Yes,Yes,
321792016,Yes,340040844,No,Yes,
321798862,No,321798863,No,No,
321798863,No,321798862,No,Yes,
321851583,No,321851883,Yes,No,
321851883,Yes,321851583,No,Yes,
321960098,No,321960151,Yes,Yes,
321960151,Yes,321960098,No,Yes,
322018317,No,322018719,Yes,No,
322018719,Yes,322018317,No,Yes,
322148409,No,322152201,Yes,Yes,
322152201,Yes,322148409,No,Yes,
322167173,Yes,322167964,No,Yes,
322167964,No,322167173,Yes,Yes,
322220935,No,322406957,No,Yes,
322269899,No,322269893,No,No,
322273212,No,322273214,No,No,
322276714,Yes,322276715,No,Yes,
322276715,No,322276714,Yes,No,
322286640,No,322286651,Yes,Yes,
322286651,Yes,322286640,No,Yes,
322286687,Yes,322501361,Yes,Yes,
322294936,Yes,298484030,Yes,Yes,
322325420,Yes,305651413,Yes,Yes,
322326037,Yes,305897050,Yes,Yes,
322400262,No,322400266,Yes,Yes,
322400266,Yes,322400262,No,Yes,
322452060,No,322451967,No,No,
322501361,Yes,322286687,Yes,Yes,
322678872,No,322678921,No,No,
322678921,No,322678872,No,No,
322692526,Yes,322692547,Yes,Yes,
322692547,Yes,322692526,Yes,Yes,
322698310,No,322698311,Yes,No,
322698311,Yes,322698310,No,Yes,
322830404,No,322830405,No,No,
322830405,No,322830404,No,No,
322958315,No,322958316,No,No,
322958316,No,322958315,No,No,
322996176,No,322996178,Yes,No,
322996178,Yes,322996176,No,Yes,
323064910,Yes,339288274,No,Yes,
323124903,Yes,323232002,No,Yes,
323146019,Yes,323146308,No,Yes,
323146308,No,323146019,Yes,Yes,
323165161,Yes,323165162,No,Yes,
323165162,No,323165161,Yes,No,
323232002,No,323124903,Yes,Yes,
323255070,Yes,86318339,Yes,Yes,
323304057,Yes,323304250,No,Yes,
323304250,No,323304057,Yes,No,
323368922,Yes,323369018,No,Yes,
323369018,No,323368922,Yes,Yes,
323389256,Yes,323389384,No,Yes,
323389384,No,323389256,Yes,Yes,
323424676,No,323424677,No,Yes,
323424677,No,323424676,No,No,
323451836,No,323451837,Yes,No,
323451837,Yes,323451836,No,Yes,
323554229,Yes,337594101,No,Yes,
323576336,No,323576338,No,No,
323576338,No,323576336,No,No,
323861969,Yes,323861972,Yes,Yes,
323861972,Yes,323861969,Yes,Yes,
323888987,Yes,324069158,No,Yes,
323916922,No,323916944,Yes,Yes,
323916944,Yes,323916922,No,Yes,
323927176,Yes,323927180,No,Yes,
323927180,No,323927176,Yes,No,
323944433,No,323944435,Yes,Yes,
323944435,Yes,323944433,No,Yes,
323997660,Yes,323997661,No,Yes,
323997661,No,323997660,Yes,Yes,
324069158,No,323888987,Yes,Yes,
324136859,Yes,324150943,No,Yes,
324150943,No,324136859,Yes,Yes,
324208235,Yes,324208236,Yes,Yes,
324208236,Yes,324208235,Yes,Yes,
324252338,No,324252339,No,No,
324252339,No,324252338,No,No,
324259972,Yes,324327606,No,Yes,
324281409,Yes,324340820,No,Yes,
324327606,No,324259972,Yes,Yes,
324340820,No,324281409,Yes,Yes,
324397993,Yes,324526765,No,Yes,
324398551,No,338026678,Yes,Yes,
324423452,Yes,324423662,Yes,Yes,
324423662,Yes,324423452,Yes,Yes,
324480850,No,324480850,No,No,
324480851,No,324480850,No,No,
324526765,No,324397993,Yes,Yes,
324589423,No,324717442,No,No,
324717442,No,324589423,No,No,
324799303,Yes,325057938,No,Yes,
324957589,No,325020579,No,No,
324980360,Yes,324980365,No,Yes,
324980365,No,324980360,Yes,No,
324980366,No,324980367,No,Yes,
324980367,No,324980366,No,No,
324980446,No,324980448,No,No,
324980448,No,324980446,No,No,
325020579,No,324957589,No,No,
325057938,No,324799303,Yes,Yes,
325134369,No,325134637,No,No,
325134493,Yes,325138279,No,Yes,
325134637,No,325134369,No,No,
325216728,No,325216730,No,No,
325216730,No,325216728,No,No,
325267824,No,313996192,Yes,Yes,
325426068,Yes,325426196,No,Yes,
325426196,No,325426068,Yes,No,
325433144,Yes,325433183,No,Yes,
325433183,No,325433144,Yes,Yes,
325585870,Yes,338027874,No,Yes,
325595626,Yes,325595660,No,Yes,
325595660,No,325595626,Yes,Yes,
325603869,Yes,325612345,No,Yes,
325612345,No,325603869,Yes,Yes,
325614593,Yes,325614930,No,Yes,
325614930,No,325614593,Yes,Yes,
325623517,Yes,325623635,No,Yes,
325623635,No,325623517,Yes,Yes,
325625054,Yes,325625055,No,Yes,
325625055,No,325625054,Yes,Yes,
325639062,Yes,325721467,No,Yes,
325646146,No,325646147,No,No,
325646147,No,325646146,No,Yes,
325678349,Yes,325678351,No,Yes,
325678351,No,325678349,Yes,No,
325678375,Yes,325678387,No,Yes,
325678386,Yes,325678387,No,Yes,
325678387,No,325678375,Yes,No,
325678387,No,325678386,Yes,No,
325678387,No,325678388,Yes,No,
325678388,Yes,325678387,No,Yes,
325711940,Yes,325711943,No,Yes,
325711940,Yes,325711942,Yes,Yes,
325711942,Yes,325711940,Yes,Yes,
325711943,No,325711940,Yes,No,
325721467,No,325639062,Yes,Yes,
325782806,Yes,325782808,Yes,Yes,
325782808,Yes,325782806,Yes,Yes,
325830479,Yes,325830479,Yes,Yes,
325834428,No,184391890,No,No,
325834703,No,325834703,No,No,
325899294,Yes,325899362,No,Yes,
325899362,No,325899294,Yes,Yes,
325905670,Yes,325905720,No,Yes,
325905720,No,325905670,Yes,No,
325911006,Yes,325911125,No,Yes,
325911125,No,325911006,Yes,Yes,
325912631,Yes,325912805,No,Yes,
325912805,No,325912631,Yes,Yes,
325913246,Yes,325913305,No,Yes,
325913305,No,325913246,Yes,Yes,
325914964,Yes,325915002,No,Yes,
325915002,No,325914964,Yes,Yes,
325925911,Yes,325925966,No,Yes,
325925966,No,325925911,Yes,Yes,
325925985,Yes,325926043,No,Yes,
325926043,No,325925985,Yes,Yes,
325926136,Yes,325926192,No,Yes,
325926192,No,325926136,Yes,Yes,
325926223,Yes,325926290,No,Yes,
325926290,No,325926223,Yes,Yes,
325962470,No,326180993,No,No,
326027548,Yes,326027673,Yes,Yes,
326027673,Yes,326027548,Yes,Yes,
326040192,No,332550315,No,No,
326073955,Yes,326074437,No,Yes,
326074437,No,326073955,Yes,No,
326095805,No,319703372,No,No,
326115354,Yes,326115355,Yes,Yes,
326115355,Yes,326115354,Yes,Yes,
326141727,Yes,326141918,Yes,Yes,
326141918,Yes,326141727,Yes,Yes,
326180993,No,325962470,No,No,
326213535,No,326213539,No,No,
326213539,No,326213535,No,No,
326213758,Yes,326213833,No,Yes,
326213833,No,326213758,Yes,No,
326214529,No,326214575,No,No,
326214575,No,326214529,No,No,
326253193,Yes,326253225,No,Yes,
326253225,No,326253193,Yes,No,
326253236,Yes,326253251,No,Yes,
326272423,Yes,326272459,No,Yes,
326272459,No,326272423,Yes,Yes,
326428194,No,326428235,No,No,
326428235,No,326428194,No,No,
326444237,No,337148573,No,No,
326484723,Yes,326484777,No,Yes,
326484777,No,326484723,Yes,Yes,
326501583,Yes,326501514,No,Yes,
326512441,Yes,326512441,Yes,Yes,
326562300,Yes,326562330,Yes,Yes,
326562330,Yes,326562300,Yes,Yes,
326721402,No,326721403,No,No,
326721403,No,326721402,No,No,
326739698,No,326740652,No,No,
326740652,No,326739698,No,No,
326810304,Yes,326810698,Yes,Yes,
326810698,Yes,326810304,Yes,Yes,
326876805,Yes,338027232,Yes,Yes,
327005470,Yes,327026666,No,Yes,
327007192,Yes,328098467,No,Yes,
327026666,No,327005470,Yes,No,
327030861,Yes,327030905,No,Yes,
327030905,No,327030861,Yes,Yes,
327030923,Yes,327030995,No,Yes,
327040961,No,327040989,Yes,Yes,
327040989,Yes,327040961,No,Yes,
327076111,Yes,327076113,Yes,Yes,
327076113,Yes,327076111,Yes,Yes,
327099957,No,327215650,Yes,Yes,
327159179,No,327159183,Yes,No,
327159183,Yes,327159179,No,Yes,
327160651,Yes,327160742,No,Yes,
327160742,No,327160651,Yes,Yes,
327205203,Yes,327205209,No,Yes,
327205209,No,327205203,Yes,No,
327215650,Yes,327099957,No,Yes,
327445158,Yes,70704696,Yes,Yes,
327570180,No,341437184,No,No,
327879788,Yes,327882839,No,Yes,
327882839,No,327879788,Yes,No,
327970766,Yes,327970878,No,Yes,
327970878,No,327970766,Yes,Yes,
328005062,Yes,328005121,No,Yes,
328005121,No,328005062,Yes,Yes,
328091438,Yes,328091559,No,Yes,
328091559,No,328091438,Yes,Yes,
328098467,No,327007192,Yes,Yes,
328106011,Yes,328107305,No,Yes,
328106021,Yes,328107471,No,Yes,
328107305,No,328106011,Yes,No,
328107471,No,328106021,Yes,No,
328111594,Yes,328111658,No,Yes,
328111658,No,328111594,Yes,Yes,
328116399,No,328214588,No,No,
328125677,Yes,328236427,No,Yes,
328131605,No,328131932,Yes,Yes,
328131932,Yes,328131605,No,Yes,
328136527,Yes,328136529,Yes,Yes,
328136529,Yes,328136527,Yes,Yes,
328136531,No,328136536,No,No,
328136536,No,328136531,No,No,
328136547,Yes,328137398,No,Yes,
328137398,No,328136547,Yes,No,
328142885,No,309145894,No,Yes,
328160717,No,328161934,No,No,
328161934,No,328160717,No,No,
328163588,No,328163589,No,No,
328163589,No,328163588,No,No,
328196149,Yes,328196150,No,Yes,
328205563,Yes,328205715,No,Yes,
328205715,No,328205563,Yes,Yes,
328217871,Yes,328217995,No,Yes,
328217995,No,328217871,Yes,No,
328221926,Yes,328221927,No,Yes,
328221927,No,328221926,Yes,No,
328222221,Yes,328222382,Yes,Yes,
328222382,Yes,328222221,Yes,Yes,
328236427,No,328125677,Yes,Yes,
328251248,No,328251324,Yes,Yes,
328251324,Yes,328251248,No,Yes,
328257407,No,328295759,No,No,
328293348,Yes,340334437,No,Yes,
328295759,No,328257407,No,No,
328311588,Yes,328311924,No,Yes,
328311924,No,328311588,Yes,No,
328417302,No,328418714,No,No,
328417331,Yes,328418486,No,Yes,
328418486,No,328417331,Yes,No,
328418714,No,328417302,No,No,
328470124,No,328470123,No,No,
328515684,Yes,328515921,No,Yes,
328515921,No,328515684,Yes,No,
328566618,Yes,328566619,Yes,Yes,
328566619,Yes,328566618,Yes,Yes,
328566630,Yes,328569158,No,Yes,
328566653,Yes,328569526,No,Yes,
328569158,No,328566630,Yes,No,
328569526,No,328566653,Yes,No,
328612410,Yes,333463718,No,Yes,
328619754,Yes,328636719,No,Yes,
328636719,No,328619754,Yes,No,
328674782,No,328674788,No,No,
328674788,No,328674782,No,No,
328674794,No,328674797,No,No,
328674797,No,328674794,No,No,
328681774,Yes,328685245,No,Yes,
328685245,No,328681774,Yes,No,
328740205,No,328740206,No,No,
328740206,No,328740205,No,Yes,
328837760,Yes,328837761,No,Yes,
328837761,No,328837760,Yes,No,
328908456,Yes,328908861,No,Yes,
328908861,No,328908456,Yes,No,
328928499,No,340039897,No,No,
328937991,Yes,328937997,Yes,Yes,
328937997,Yes,328937991,Yes,Yes,
328967071,No,328967072,No,No,
328967072,No,328967071,No,No,
328991906,Yes,329025558,No,Yes,
329003978,Yes,329004063,No,Yes,
329004063,No,329003978,Yes,Yes,
329011555,No,329011557,Yes,Yes,
329011557,Yes,329011555,No,Yes,
329025558,No,328991906,Yes,No,
329126626,Yes,329127013,No,Yes,
329127013,No,329126626,Yes,No,
329133494,Yes,339045568,No,Yes,
329210344,No,329210420,No,No,
329210420,No,329210344,No,No,
329252320,Yes,329252521,No,Yes,
329252521,No,329252320,Yes,No,
329254079,Yes,329254544,No,Yes,
329254544,No,329254079,Yes,No,
329256556,Yes,315428026,Yes,Yes,
329369138,No,329369139,No,No,
329369139,No,329369138,No,No,
329375653,No,329375997,No,No,
329375997,No,329375653,No,No,
329476387,Yes,329476388,No,Yes,
329520902,Yes,329520949,No,Yes,
329520949,No,329520902,Yes,No,
329580248,Yes,329580463,Yes,Yes,
329580463,Yes,329580463,Yes,Yes,
329600069,Yes,329600070,No,Yes,
329600070,No,329600069,Yes,Yes,
329608213,Yes,329608215,Yes,Yes,
329608215,Yes,329608213,Yes,Yes,
329684259,No,329684260,No,No,
329684260,No,329684259,No,No,
329709171,No,329709175,No,No,
329709175,No,329709171,No,No,
329712105,Yes,329712131,Yes,Yes,
329712131,Yes,329712105,Yes,Yes,
329715815,No,330470292,No,No,
329718158,No,329718496,No,No,
329718496,No,329718158,No,No,
329753184,No,329753190,No,No,
329753190,No,329753184,No,No,
329820841,Yes,329820843,Yes,Yes,
329820843,Yes,329820841,Yes,Yes,
329833353,No,329833360,No,No,
329833360,No,329833353,No,No,
329956685,Yes,329956719,No,Yes,
329956719,No,329956685,Yes,No,
330156324,Yes,330114506,No,Yes,
330273853,No,330273855,No,No,
330273855,No,330273853,No,No,
330275419,Yes,330275422,No,Yes,
330275420,Yes,330275422,No,Yes,
330275422,No,330275420,Yes,Yes,
330320886,Yes,330320887,No,Yes,
330320887,No,330320886,Yes,Yes,
330379006,No,330813263,No,Yes,
330389613,Yes,330389617,No,Yes,
330389617,No,330389613,Yes,No,
330435276,No,330435349,Yes,No,
330435349,Yes,330435276,No,Yes,
330470292,No,329715815,No,No,
330638391,No,330638637,No,No,
330638637,No,330638391,No,No,
330639950,No,115495626,Yes,Yes,
330731881,Yes,330732079,No,Yes,
330732079,No,330731881,Yes,No,
330737638,No,330737729,No,No,
330737729,No,330737638,No,No,
330765563,Yes,247858343,No,Yes,
330813263,No,330379006,No,Yes,
330856408,Yes,330856413,No,Yes,
330856413,No,330856408,Yes,No,
330880849,Yes,330880853,No,Yes,
330880853,No,330880849,Yes,Yes,
330885936,Yes,330885938,No,Yes,
330885938,No,330885936,Yes,No,
330955797,Yes,330955798,No,Yes,
330955798,No,330955797,Yes,No,
330955799,Yes,330955800,No,Yes,
330955800,No,330955799,Yes,No,
331161263,No,331161447,No,No,
331161447,No,331161263,No,No,
331161548,No,331161263,No,No,
331227001,No,331227214,No,No,
331227214,No,331227001,No,No,
331238923,No,331238989,No,No,
331238989,No,331238923,No,No,
331325937,No,331326178,Yes,Yes,
331326178,Yes,331325937,No,Yes,
331371030,No,331495438,Yes,Yes,
331410645,Yes,331410646,No,Yes,
331410646,No,331410645,Yes,No,
331436079,Yes,331436081,No,Yes,
331436081,No,331436079,Yes,Yes,
331440285,No,139811556,Yes,Yes,
331450972,Yes,331451454,Yes,Yes,
331451454,Yes,331450972,Yes,Yes,
331495438,Yes,331371030,No,Yes,
331544671,No,332251205,No,No,
331632935,Yes,331632844,No,Yes,
331638967,No,331639041,Yes,No,
331639041,Yes,331638967,No,Yes,
331669532,Yes,331669651,No,Yes,
331669651,No,331669532,Yes,No,
331684530,No,337418658,No,Yes,
331696018,No,331696276,No,No,
331752337,Yes,331752340,No,Yes,
331752340,No,331752337,Yes,Yes,
331831590,Yes,331831594,Yes,Yes,
331831594,Yes,331831590,Yes,Yes,
331903681,Yes,331903801,No,Yes,
331903801,No,331903681,Yes,No,
331924147,No,339173039,No,Yes,
332027088,No,332582535,No,Yes,
332030443,Yes,332157650,No,Yes,
332150039,No,332150379,No,No,
332150379,No,332150039,No,No,
332157650,No,332030443,Yes,Yes,
332185233,Yes,332185248,Yes,Yes,
332185248,Yes,332185233,Yes,Yes,
332209996,Yes,332209997,Yes,Yes,
332209997,Yes,332209996,Yes,Yes,
332241462,Yes,332388266,No,Yes,
332250752,Yes,332250754,Yes,Yes,
332250754,Yes,332250752,Yes,Yes,
332298168,No,332298105,No,Yes,
332353703,Yes,332353793,No,Yes,
332353793,No,332353703,Yes,No,
332363386,Yes,332363387,Yes,Yes,
332363387,Yes,332363386,Yes,Yes,
332388266,No,332241462,Yes,No,
332443449,Yes,332443461,Yes,Yes,
332443461,Yes,332443449,Yes,Yes,
332473885,No,332473886,Yes,Yes,
332473886,Yes,332473885,No,Yes,
332479890,Yes,332480337,No,Yes,
332480337,No,332479890,Yes,No,
332510914,No,332608421,Yes,Yes,
332515178,No,332515291,No,No,
332550315,No,326040192,No,No,
332555469,No,332555520,No,No,
332555520,No,332555469,No,No,
332574413,Yes,333823288,Yes,Yes,
332582535,No,332027088,No,No,
332605718,Yes,332606027,No,Yes,
332606027,No,332605718,Yes,No,
332608421,Yes,332510914,No,Yes,
332667705,No,332667889,No,No,
332667889,No,332667705,No,No,
332692731,Yes,332692732,Yes,Yes,
332692732,Yes,332692731,Yes,Yes,
332694510,Yes,332694256,No,Yes,
332696284,No,337887939,Yes,Yes,
332745533,Yes,335972890,No,Yes,
332838008,No,332838009,No,No,
332838009,No,332838008,No,No,
332856637,No,332856638,No,No,
332856638,No,332856637,No,No,
332921819,Yes,332921821,No,Yes,
332921821,No,332921819,Yes,No,
332925307,Yes,333445270,No,Yes,
332941090,Yes,332941091,Yes,Yes,
332941091,Yes,332941090,Yes,Yes,
332946107,No,332946108,No,No,
332946108,No,332946107,No,Yes,
333025396,Yes,313996192,Yes,Yes,
333076061,No,333076064,Yes,No,
333076064,Yes,333076061,No,Yes,
333108793,No,333108795,Yes,No,
333108795,Yes,333108793,No,Yes,
333121592,Yes,335169422,No,Yes,
333144263,Yes,279270198,Yes,Yes,
333256739,No,333256782,No,No,
333256782,No,333256739,No,No,
333288257,No,333306666,No,No,
333293787,Yes,333659655,No,Yes,
333294159,No,333294161,No,No,
333294161,No,333294159,No,No,
333306195,No,112995331,No,No,
333306666,No,333288257,No,No,
333362784,Yes,333659654,No,Yes,
333445270,No,332925307,Yes,No,
333463718,No,328612410,Yes,No,
333491091,Yes,333491092,No,Yes,
333516780,Yes,333517135,Yes,Yes,
333517135,Yes,333516780,Yes,Yes,
333534613,Yes,340223926,No,Yes,
333534620,No,333534615,No,No,
333573939,No,333573941,No,No,
333573941,No,333573939,No,No,
333581952,Yes,333581951,No,Yes,
333585244,No,333585246,No,No,
333585246,No,333585244,No,No,
333655915,Yes,333655918,No,Yes,
333655918,No,333655915,Yes,No,
333659654,No,333362784,Yes,No,
333659655,No,333293787,Yes,No,
333664673,Yes,333664678,Yes,Yes,
333664678,Yes,333664673,Yes,Yes,
333664707,Yes,333664708,No,Yes,
333664708,No,333664707,Yes,No,
333667788,No,333900157,No,Yes,
333691385,Yes,333691574,Yes,Yes,
333691574,Yes,333691385,Yes,Yes,
333709102,Yes,333709103,No,Yes,
333709103,No,333709102,Yes,Yes,
333709105,No,333709106,Yes,No,
333709106,Yes,333709105,No,Yes,
333714566,No,333715069,No,No,
333715069,No,333714566,No,No,
333729313,No,333811009,No,Yes,
333734716,No,333734763,No,No,
333734763,No,333734716,No,No,
333811009,No,333729313,No,Yes,
333823288,Yes,332574413,Yes,Yes,
333836859,No,333836862,No,No,
333844953,Yes,333844966,Yes,Yes,
333844966,Yes,333844953,Yes,Yes,
333876887,Yes,333882220,No,Yes,
333882220,No,333876887,Yes,Yes,
333900157,No,333667788,No,No,
333987898,No,333988167,No,Yes,
333988167,No,333987898,No,Yes,
334018769,No,334018863,Yes,No,
334018863,Yes,334018769,No,Yes,
334025380,Yes,334074798,No,Yes,
334074798,No,334025380,Yes,No,
334079609,Yes,334080623,No,Yes,
334080623,No,334079609,Yes,Yes,
334124909,Yes,337604821,No,Yes,
334132913,No,347130746,No,No,
334149289,Yes,334149484,No,Yes,
334149484,No,334149289,Yes,No,
334186081,Yes,334186139,No,Yes,
334186139,No,334186081,Yes,No,
334203356,Yes,334203668,No,Yes,
334203668,No,334203356,Yes,No,
334217319,No,334217367,No,No,
334217367,No,334217319,No,No,
334273353,Yes,334551143,No,Yes,
334383812,Yes,334384183,Yes,Yes,
334384183,Yes,334383812,Yes,Yes,
334391543,Yes,334391547,No,Yes,
334391547,No,334391543,Yes,Yes,
334449514,No,334449515,No,No,
334449515,No,334449514,No,No,
334450594,No,334450595,No,No,
334450595,No,334450594,No,No,
334489228,No,334489231,No,No,
334489231,No,334489228,No,Yes,
334517517,No,257266899,Yes,No,
334551143,No,334273353,Yes,No,
334555029,Yes,334560377,Yes,Yes,
334556411,No,334556528,No,No,
334556528,No,334556411,No,No,
334560377,Yes,334555029,Yes,Yes,
334579903,Yes,334579906,No,Yes,
334630328,No,334630393,No,No,
334630393,No,334630328,No,No,
334632831,No,334632832,No,No,
334632832,No,334632831,No,No,
334665942,Yes,334666480,No,Yes,
334666480,No,334665942,Yes,No,
334666668,Yes,334675957,Yes,Yes,
334675957,Yes,334666668,Yes,Yes,
334676099,Yes,334676415,Yes,Yes,
334676415,Yes,334676099,Yes,Yes,
334758208,No,334758419,Yes,No,
334758419,Yes,334758208,No,Yes,
334835313,No,334835624,No,No,
334835624,No,334835313,No,No,
335049273,No,335049285,Yes,No,
335049285,Yes,335049273,No,Yes,
335051576,No,335051577,Yes,No,
335051577,Yes,335051576,No,Yes,
335078640,Yes,335307504,No,Yes,
335089177,No,335089684,No,No,
335089684,No,335089177,No,No,
335127733,Yes,335127782,No,Yes,
335127782,No,335127733,Yes,Yes,
335169422,No,333121592,Yes,No,
335178202,No,335178235,No,No,
335178235,No,335178202,No,No,
335231712,No,335233453,Yes,No,
335233453,Yes,335231712,No,Yes,
335246576,No,335490267,No,No,
335307504,No,335078640,Yes,Yes,
335308373,No,335078640,Yes,Yes,
335318120,No,335318122,No,No,
335318122,No,335318120,No,No,
335326943,No,288433722,Yes,No,
335356564,No,335356566,Yes,No,
335356566,Yes,335356564,No,Yes,
335388583,No,335388589,No,No,
335388589,No,335388583,No,No,
335390036,Yes,335390128,Yes,Yes,
335390128,Yes,335390036,Yes,Yes,
335403774,No,264159661,Yes,No,
335448438,No,335448468,Yes,No,
335448468,Yes,335448438,No,Yes,
335448806,No,335448807,Yes,Yes,
335448807,Yes,335448806,No,Yes,
335490267,No,335246576,No,No,
335517051,Yes,335517052,Yes,Yes,
335517052,Yes,335517051,Yes,Yes,
335555353,No,335555354,Yes,No,
335555354,Yes,335555353,No,Yes,
335556542,Yes,335556543,Yes,Yes,
335556543,Yes,335556542,Yes,Yes,
335557393,Yes,335557394,Yes,Yes,
335557394,Yes,335557393,Yes,Yes,
335624899,No,335624901,No,No,
335624901,No,335624899,No,No,
335652744,Yes,335652745,Yes,Yes,
335652745,Yes,335652744,Yes,Yes,
335652747,Yes,335652748,Yes,Yes,
335652748,Yes,335652747,Yes,Yes,
335663978,Yes,335665072,No,Yes,
335665072,No,335663978,Yes,No,
335677372,No,335677373,No,No,
335677373,No,335677372,No,No,
335712021,No,335712140,No,No,
335712140,No,335712021,No,No,
335723379,No,335723402,No,No,
335723421,No,335723453,No,No,
335723453,No,335723421,No,No,
335743355,No,335762084,No,No,
335753188,Yes,335753189,No,Yes,
335753189,No,335753188,Yes,No,
335782429,Yes,335816566,Yes,Yes,
335816566,Yes,335782429,Yes,Yes,
335851310,No,335851311,No,No,
335851311,No,335851310,No,No,
335851389,Yes,335851393,No,Yes,
335851393,No,335851389,Yes,No,
335851400,Yes,335851401,No,Yes,
335851401,No,335851400,Yes,No,
335851424,No,335851425,No,No,
335851425,No,335851424,No,No,
335862545,Yes,336157641,No,Yes,
335874769,Yes,335875191,No,Yes,
335875191,No,335874769,Yes,No,
335917970,Yes,337725484,No,Yes,
335921564,Yes,335921566,No,Yes,
335921566,No,335921564,Yes,Yes,
335922490,Yes,335922491,No,Yes,
335922491,No,335922494,No,Yes,
335940811,No,335940812,No,No,
335940812,No,335940811,No,No,
335942652,No,335942654,No,No,
335942654,No,335942652,No,No,
335942687,Yes,335942688,Yes,Yes,
335942688,Yes,335942687,Yes,Yes,
335942779,Yes,335942780,Yes,Yes,
335942780,Yes,335942779,Yes,Yes,
335972890,No,332745533,Yes,Yes,
336053536,Yes,336053549,Yes,Yes,
336053549,Yes,336053536,Yes,Yes,
336103863,No,336103867,Yes,Yes,
336103867,Yes,336103863,No,Yes,
336103929,Yes,336103930,No,Yes,
336103930,No,336103929,Yes,No,
336157641,No,335862545,Yes,No,
336166205,No,336166210,Yes,Yes,
336166210,Yes,336166205,No,Yes,
336174058,No,336174059,No,No,
336174059,No,336174058,No,No,
336342221,No,336342242,No,No,
336342242,No,336342221,No,No,
336427960,No,336427961,No,No,
336427961,No,336427960,No,No,
336438705,No,336438706,No,Yes,
336438706,No,336438705,No,No,
336438747,No,336438748,No,No,
336438748,No,336438747,No,No,
336438753,No,336438754,No,No,
336438754,No,336438753,No,No,
336438755,No,336438768,No,Yes,
336438768,No,336438755,No,No,
336467344,Yes,337552855,No,Yes,
336492698,No,336492705,Yes,No,
336492705,Yes,336492698,No,Yes,
336530176,Yes,336818104,No,Yes,
336622751,Yes,336622891,Yes,Yes,
336622891,Yes,336622751,Yes,Yes,
336626985,No,337366526,No,No,
336627197,No,337264643,No,Yes,
336627366,Yes,337264407,No,Yes,
336627471,Yes,337264028,Yes,Yes,
336627585,No,337236813,No,Yes,
336628438,Yes,337229015,No,Yes,
336628480,Yes,337228868,No,Yes,
336628635,Yes,337228747,No,Yes,
336636911,No,337221532,No,Yes,
336644830,Yes,336645004,No,Yes,
336645004,No,336644830,Yes,Yes,
336738886,Yes,336738888,No,Yes,
336738888,No,336738886,Yes,No,
336818104,No,336530176,Yes,No,
336841985,Yes,336841997,Yes,Yes,
336841997,Yes,336841985,Yes,Yes,
336846304,No,336846305,Yes,No,
336846305,Yes,336846304,No,Yes,
336887567,Yes,337885801,No,Yes,
336926658,No,336926660,No,No,
336926660,No,336926658,No,No,
336949322,No,336949438,No,No,
336949438,No,336949322,No,No,
336972358,Yes,336972484,No,Yes,
336972375,Yes,336972358,Yes,Yes,
336972423,No,336972358,Yes,No,
336972446,No,336972358,Yes,No,
336972484,No,336972358,Yes,No,
337009215,Yes,337009218,No,Yes,
